gene_ID	var	rank
Crpow_TRINITY_DN5756_c0_g1	0.6692519919426209	132942
Crpow_TRINITY_DN25394_c0_g1	0.6689733175236711	132941
Crpow_TRINITY_DN394898_c0_g1	0.6684801255032818	132940
Crpow_TRINITY_DN68643_c0_g1	0.6637784070521552	132939
Crpow_TRINITY_DN15735_c0_g1	0.663420073139623	132938
Crpow_TRINITY_DN4581_c0_g1	0.6623374189169684	132937
Crpow_TRINITY_DN25395_c1_g3	0.661139404426455	132936
Crpow_TRINITY_DN3835_c0_g1	0.6603941128233926	132935
Crpow_TRINITY_DN13704_c1_g2	0.659726518327554	132934
Crpow_TRINITY_DN90578_c0_g3	0.6594983186039639	132933
Crpow_TRINITY_DN10646_c0_g1	0.6591727176105817	132932
Crpow_TRINITY_DN14339_c1_g1	0.6590162985121121	132931
Crpow_TRINITY_DN795_c0_g2	0.6578563966549771	132930
Crpow_TRINITY_DN5162_c0_g1	0.6577318758120891	132929
Crpow_TRINITY_DN139434_c1_g2	0.6572766269818812	132928
Crpow_TRINITY_DN2087_c2_g1	0.6561801862027142	132927
Crpow_TRINITY_DN1834_c0_g1	0.6556499813401934	132926
Crpow_TRINITY_DN6316_c0_g4	0.6553339466889102	132925
Crpow_TRINITY_DN2413_c0_g2	0.6548942004099181	132924
Crpow_TRINITY_DN2191_c0_g1	0.6536624699766815	132923
Crpow_TRINITY_DN3545_c0_g2	0.6533912002566653	132922
Crpow_TRINITY_DN38451_c0_g2	0.6529302229131286	132921
Crpow_TRINITY_DN14441_c0_g2	0.6526627407617904	132920
Crpow_TRINITY_DN29202_c2_g1	0.6520640407032483	132919
Crpow_TRINITY_DN3030_c0_g1	0.652029879005262	132918
Crpow_TRINITY_DN3416_c0_g1	0.6513878673640148	132917
Crpow_TRINITY_DN15227_c0_g2	0.6511128583816983	132916
Crpow_TRINITY_DN184326_c2_g1	0.6496503692389779	132915
Crpow_TRINITY_DN631_c0_g1	0.6485809823460283	132914
Crpow_TRINITY_DN74905_c0_g1	0.6483223636562649	132913
Crpow_TRINITY_DN12748_c0_g2	0.6473372976508662	132912
